"PC","ExplainedVariance","CumulativeVariance"
"PC204",0.102792797290597,36.4215083728332
"PC205",0.102617394570052,36.5241257674032
"PC206",0.102431391013878,36.6265571584171
"PC207",0.102290389475608,36.7288475478927
"PC208",0.102195243507384,36.8310427914001
"PC209",0.102120180009068,36.9331629714092
"PC210",0.102100503419438,37.0352634748286
"PC211",0.101954340537815,37.1372178153664
"PC212",0.10187150632359,37.23908932169
"PC213",0.101806347278305,37.3408956689683
"PC214",0.101702241803191,37.4425979107715
"PC215",0.101536373242884,37.5441342840144
"PC216",0.101499450839308,37.6456337348537
"PC217",0.101290320051531,37.7469240549052
"PC218",0.101221921549309,37.8481459764545
"PC219",0.101141152243435,37.949287128698
"PC220",0.100941372426911,38.0502285011249
"PC221",0.10072281413067,38.1509513152556
"PC222",0.100670750336487,38.251622065592
"PC223",0.10058077779484,38.3522028433869
"PC224",0.100476794886736,38.4526796382736
"PC225",0.100363841371318,38.5530434796449
"PC226",0.100320263303387,38.6533637429483
"PC227",0.100205423768052,38.7535691667164
"PC228",0.100164199012685,38.8537333657291
"PC229",0.100050424916452,38.9537837906455
"PC230",0.0998667574733822,39.0536505481189
"PC231",0.0997548471861614,39.1534053953051
"PC232",0.0995817433347339,39.2529871386398
"PC233",0.0995188040593708,39.3525059426992
"PC234",0.0994756080274885,39.4519815507266
"PC235",0.0993948718797721,39.5513764226064
"PC236",0.0992434416523278,39.6506198642587
"PC237",0.0990483803613519,39.7496682446201
"PC238",0.0990015557777637,39.8486698003979
"PC239",0.0989337083489719,39.9476035087468
"PC240",0.0988213810183868,40.0464248897652
"PC241",0.0987432348842196,40.1451681246494
"PC242",0.098603094557876,40.2437712192073
"PC243",0.0985822873633401,40.3423535065707
"PC244",0.0983864108561441,40.4407399174268
"PC245",0.0983226720808211,40.5390625895076
"PC246",0.0982379547938434,40.6373005443015
"PC247",0.0980746265564046,40.7353751708579
"PC248",0.0979060465199352,40.8332812173778
"PC249",0.0977794489892168,40.931060666367
"PC250",0.0976933821919505,41.028754048559
"PC251",0.0976681886924221,41.1264222372514
"PC252",0.0975998955181829,41.2240221327696
"PC253",0.0974887667950598,41.3215108995646
"PC254",0.097308877078334,41.418819776643
"PC255",0.0972724944868887,41.5160922711299
"PC256",0.0972037649081069,41.613296036038
"PC257",0.0971387604499868,41.710434796488
"PC258",0.0970507298778652,41.8074855263658
"PC259",0.0968728398001847,41.904358366166
"PC260",0.096820131499166,42.0011784976652
"PC261",0.0968015804516521,42.0979800781168
"PC262",0.0967692329973456,42.1947493111142
"PC263",0.0966543736117367,42.2914036847259
"PC264",0.0965450332420038,42.3879487179679
"PC265",0.0965000651729292,42.4844487831408
"PC266",0.096413317848836,42.5808621009897
"PC267",0.0962870411263959,42.6771491421161
"PC268",0.0962079927084614,42.7733571348245
"PC269",0.0961209275461502,42.8694780623707
"PC270",0.0959762633699646,42.9654543257406
"PC271",0.0959420708004323,43.0613963965411
"PC272",0.0958544670557409,43.1572508635968
"PC273",0.095728679635589,43.2529795432324
"PC274",0.0956643151705154,43.3486438584029
"PC275",0.0955948065482579,43.4442386649512
"PC276",0.0955391234608633,43.539777788412
"PC277",0.0955189662123541,43.6352967546244
"PC278",0.095401945633747,43.7306987002581
"PC279",0.0953196196803383,43.8260183199385
"PC280",0.0952306846354369,43.9212490045739
"PC281",0.0951622608990797,44.016411265473
"PC282",0.0951175585706726,44.1115288240437
"PC283",0.0950157840157398,44.2065446080594
"PC284",0.0949473896940411,44.3014919977535
"PC285",0.0949135171750308,44.3964055149285
"PC286",0.0947998105664481,44.4912053254949
"PC287",0.0947068504337817,44.5859121759287
"PC288",0.0946621762334185,44.6805743521621
"PC289",0.0945771619939814,44.7751515141561
"PC290",0.094447269933292,44.8695987840894
"PC291",0.0943624975008151,44.9639612815902
"PC292",0.0943076015425968,45.0582688831328
"PC293",0.0942718661235249,45.1525407492563
"PC294",0.094166370961324,45.2467071202177
"PC295",0.0941077423795397,45.3408148625972
"PC296",0.0940850086114667,45.4348998712087
"PC297",0.0940237029492397,45.5289235741579
"PC298",0.0939137393167206,45.6228373134746
"PC299",0.0937089777304131,45.716546291205
"PC300",0.0936750102114374,45.8102213014165
"PC301",0.0935620322705941,45.9037833336871
"PC302",0.0935250785570643,45.9973084122441
"PC303",0.0934272664676947,46.0907356787118
"PC304",0.0934115136557802,46.1841471923676
"PC305",0.0933700042230498,46.2775171965907
"PC306",0.0932606859481247,46.3707778825388
"PC307",0.093219400195524,46.4639972827343
"PC308",0.0931039887918567,46.5571012715262
"PC309",0.0930401953700697,46.6501414668962
"PC310",0.0929487371473539,46.7430902040436
"PC311",0.0928635162657193,46.8359537203093
"PC312",0.0928232758271499,46.9287769961365
"PC313",0.0927597222599352,47.0215367183964
"PC314",0.0926542861728497,47.1141910045692
"PC315",0.0925920082086314,47.2067830127779
"PC316",0.0925481508524288,47.2993311636303
"PC317",0.0925019052658109,47.3918330688961
"PC318",0.0923620026997752,47.4841950715959
"PC319",0.0923156004143309,47.5765106720102
"PC320",0.0922623868873351,47.6687730588976
"PC321",0.0922135043009708,47.7609865631985
"PC322",0.0921500118310147,47.8531365750295
"PC323",0.0921090105185161,47.9452455855481
"PC324",0.0920693127729521,48.037314898321
"PC325",0.091888093312692,48.1292029916337
"PC326",0.0918020426190592,48.2210050342528
"PC327",0.0917262319668325,48.3127312662196
"PC328",0.0916101436680034,48.4043414098876
"PC329",0.0915780249814372,48.495919434869
"PC330",0.0915100337543392,48.5874294686234
"PC331",0.091476219831694,48.6789056884551
"PC332",0.0914064205166813,48.7703121089718
"PC333",0.0913941828020091,48.8617062917738
"PC334",0.0913523476075181,48.9530586393813
"PC335",0.0912671093984374,49.0443257487797
"PC336",0.0911936362364544,49.1355193850162
"PC337",0.0910794422388263,49.226598827255
"PC338",0.0910479196225571,49.3176467468776
"PC339",0.0909530111720902,49.4085997580496
"PC340",0.0908058694813558,49.499405627531
"PC341",0.0908021046759185,49.5902077322069
"PC342",0.0907539845357034,49.6809617167426
"PC343",0.090672527411278,49.7716342441539
"PC344",0.0906517367654059,49.8622859809193
"PC345",0.0906040055381418,49.9528899864574
"PC346",0.0905314667407638,50.0434214531982
"PC347",0.0904811475474264,50.1339026007456
"PC348",0.0904270270625188,50.2243296278082
"PC349",0.0903836989860532,50.3147133267942
"PC350",0.0903347782091894,50.4050481050034
"PC351",0.090255524641897,50.4953036296453
"PC352",0.090141303135117,50.5854449327804
"PC353",0.0901103300547528,50.6755552628352
"PC354",0.0900382158094159,50.7655934786446
"PC355",0.0899946199746581,50.8555880986192
"PC356",0.089884625429442,50.9454727240487
"PC357",0.0898001525673316,51.035272876616
"PC358",0.0897730740780514,51.1250459506941
"PC359",0.0897254379872737,51.2147713886813
"PC360",0.0896579515566429,51.304429340238
"PC361",0.0895766396654221,51.3940059799034
"PC362",0.0895457048804667,51.4835516847839
"PC363",0.0895098678826951,51.5730615526666
"PC364",0.0893933680534934,51.6624549207201
"PC365",0.0893555104529451,51.751810431173
"PC366",0.0892831343150007,51.841093565488
"PC367",0.0892162990744741,51.9303098645625
"PC368",0.0891304533128004,52.0194403178753
"PC369",0.0890857566853215,52.1085260745606
"PC370",0.0890533482224869,52.1975794227831
"PC371",0.088957700210135,52.2865371229932
"PC372",0.0889275240111067,52.3754646470043
"PC373",0.0888545005984128,52.4643191476027
"PC374",0.0887455320746492,52.5530646796774
"PC375",0.0886890612205573,52.641753740898
"PC376",0.0886328348732245,52.7303865757712
"PC377",0.0886049516667583,52.8189915274379
"PC378",0.0885259246923629,52.9075174521303
"PC379",0.0885034567785772,52.9960209089089
"PC380",0.0884562375519906,53.0844771464609
"PC381",0.0883809333460639,53.1728580798069
"PC382",0.0883217573475495,53.2611798371545
"PC383",0.088262243113938,53.3494420802684
"PC384",0.0882059972607003,53.4376480775291
"PC385",0.0881821103512606,53.5258301878804
"PC386",0.0881532874176965,53.6139834752981
"PC387",0.0880584360973969,53.7020419113955
"PC388",0.087979665616612,53.7900215770121
"PC389",0.0878937459980958,53.8779153230102
"PC390",0.087847318819375,53.9657626418296
"PC391",0.0877770697425903,54.0535397115721
"PC392",0.087721003463734,54.1412607150359
"PC393",0.0876672986664791,54.2289280137024
"PC394",0.0875626208324257,54.3164906345348
"PC395",0.087540798421139,54.4040314329559
"PC396",0.0874792204458228,54.4915106534017
"PC397",0.0874675684061738,54.5789782218079
"PC398",0.0874127843516327,54.6663910061596
"PC399",0.0873483393984184,54.753739345558
"PC400",0.0872943738559898,54.841033719414
"PC401",0.0872553690074175,54.9282890884214
"PC402",0.0872190911370927,55.0155081795585
"PC403",0.0871664966267256,55.1026746761852
"PC404",0.0870945635087139,55.1897692396939
"PC405",0.0870900435338525,55.2768592832278
"PC406",0.086986286720177,55.3638455699479
"PC407",0.0869355302244089,55.4507811001723
"PC408",0.086904328148386,55.5376854283207
"PC409",0.0868260328718123,55.6245114611925
"PC410",0.0867986905822707,55.7113101517748
"PC411",0.0867413511878627,55.7980515029627
"PC412",0.0866403297057083,55.8846918326684
"PC413",0.0865308173869702,55.9712226500554
"PC414",0.0865120781221025,56.0577347281775
"PC415",0.08647456393491,56.1442092921124
"PC416",0.0864283757311325,56.2306376678435
"PC417",0.0863747466778508,56.3170124145214
"PC418",0.0863660359274082,56.4033784504488
"PC419",0.0862469341430211,56.4896253845918
"PC420",0.0862363256778897,56.5758617102697
"PC421",0.0861478564484603,56.6620095667181
"PC422",0.086109059861543,56.7481186265797
"PC423",0.0860877320737568,56.8342063586534
"PC424",0.0860511614836118,56.920257520137
"PC425",0.0859802308379324,57.006237750975
"PC426",0.0859240213520071,57.092161772327
"PC427",0.085833789534624,57.1779955618616
"PC428",0.0858089594827365,57.2638045213443
"PC429",0.0857486247783767,57.3495531461227
"PC430",0.0857141322127241,57.4352672783354
"PC431",0.0856683802276562,57.5209356585631
"PC432",0.0856266390268841,57.60656229759
"PC433",0.085560014744847,57.6921223123348
"PC434",0.0854890808501709,57.777611393185
"PC435",0.0854535119635008,57.8630649051485
"PC436",0.0854340503701638,57.9484989555187
"PC437",0.0853730120706757,58.0338719675893
"PC438",0.0853018252202521,58.1191737928096
"PC439",0.0852407585598505,58.2044145513694
"PC440",0.085221225851766,58.2896357772212
"PC441",0.0851175527208495,58.3747533299421
"PC442",0.085096696926857,58.4598500268689
"PC443",0.0850307792431458,58.5448808061121
"PC444",0.0850053948796912,58.6298862009918
"PC445",0.0849745037242353,58.714860704716
"PC446",0.0849168379612999,58.7997775426773
"PC447",0.084888386637852,58.8846659293151
"PC448",0.0848243037874663,58.9694902331026
"PC449",0.0847733487599227,59.0542635818625
"PC450",0.0847347901167424,59.1389983719793
"PC451",0.0846981622042693,59.2236965341835
"PC452",0.0846831109364119,59.30837964512
"PC453",0.084579466462948,59.3929591115829
"PC454",0.0845243792902481,59.4774834908731
"PC455",0.0844919681926035,59.5619754590658
"PC456",0.0844445475307733,59.6464200065965
"PC457",0.0844006412710405,59.7308206478676
"PC458",0.0843633451161275,59.8151839929837
"PC459",0.0842959156150538,59.8994799085987
"PC460",0.0842306695448985,59.9837105781437
"PC461",0.0841706000613619,60.067881178205
"PC462",0.0841289742892033,60.1520101524942
"PC463",0.0840897758344442,60.2360999283287
"PC464",0.084045235191061,60.3201451635197
"PC465",0.0839824318953765,60.4041275954151
"PC466",0.0839387253499602,60.4880663207651
"PC467",0.0839164467889858,60.571982767554
"PC468",0.0838924958032281,60.6558752633573
"PC469",0.0838299285388457,60.7397051918961
"PC470",0.0837790653411329,60.8234842572372
"PC471",0.0837691188263457,60.9072533760636
"PC472",0.0837171139328859,60.9909704899965
"PC473",0.0836716316183586,61.0746421216148
"PC474",0.0836417124060548,61.1582838340209
"PC475",0.0835190927051939,61.2418029267261
"PC476",0.0834959328666185,61.3252988595927
"PC477",0.0834563162849528,61.4087551758777
"PC478",0.0834305463740905,61.4921857222517
"PC479",0.0833521725007582,61.5755378947525
"PC480",0.0833357214180941,61.6588736161706
"PC481",0.0832835361151016,61.7421571522857
"PC482",0.0832510771419276,61.8254082294276
"PC483",0.08319517293753,61.9086034023652
"PC484",0.083137456834316,61.9917408591995
"PC485",0.0831104682975659,62.074851327497
"PC486",0.0830914381572592,62.1579427656543
"PC487",0.0830578938473977,62.2410006595017
"PC488",0.0829816730280804,62.3239823325298
"PC489",0.0829329512537639,62.4069152837835
"PC490",0.08292045733739,62.4898357411209
"PC491",0.082891780038176,62.5727275211591
"PC492",0.0828044488884971,62.6555319700476
"PC493",0.082750633646749,62.7382826036944
"PC494",0.0826878886156765,62.82097049231
"PC495",0.0826477114061796,62.9036182037162
"PC496",0.0826127128636296,62.9862309165798
"PC497",0.0825292434893712,63.0687601600692
"PC498",0.082489867122562,63.1512500271918
"PC499",0.0824084317904843,63.2336584589823
"PC500",0.0823811261745605,63.3160395851568
"PC501",0.0823224231613426,63.3983620083182
"PC502",0.0822894700461546,63.4806514783643
"PC503",0.0822533574858852,63.5629048358502
"PC504",0.0822152389853281,63.6451200748355
"PC505",0.0821710704085934,63.7272911452441
"PC506",0.0821612829246692,63.8094524281688
"PC507",0.0821265014502244,63.891578929619
"PC508",0.0820477805006365,63.9736267101197
"PC509",0.0819898933544067,64.0556166034741
"PC510",0.0819445739820529,64.1375611774561
"PC511",0.0819160325221364,64.2194772099783
"PC512",0.0818658781782263,64.3013430881565
"PC513",0.0818212585362736,64.3831643466928
"PC514",0.0817599415894476,64.4649242882822
"PC515",0.0817347899532659,64.5466590782355
"PC516",0.0816899626269825,64.6283490408624
"PC517",0.0816454461690462,64.7099944870315
"PC518",0.0816074982540436,64.7916019852855
"PC519",0.0815477661042532,64.8731497513898
"PC520",0.0815073623239187,64.9546571137137
"PC521",0.0814462078942962,65.036103321608
"PC522",0.081392196968966,65.117495518577
"PC523",0.0813593729112773,65.1988548914883
"PC524",0.0813386138730705,65.2801935053613
"PC525",0.0813102851767136,65.361503790538
"PC526",0.0812546547128082,65.4427584452508
"PC527",0.0811933667140332,65.5239518119649
"PC528",0.0811441733281725,65.605095985293
"PC529",0.0810962768073812,65.6861922621004
"PC530",0.0810563438395841,65.76724860594
"PC531",0.0810150012710043,65.848263607211
"PC532",0.0809632597618833,65.9292268669729
"PC533",0.080931318201872,66.0101581851748
"PC534",0.08090084474957,66.0910590299243
"PC535",0.0808685100098054,66.1719275399341
"PC536",0.0807790835432157,66.2527066234774
"PC537",0.0807603996535519,66.3334670231309
"PC538",0.0806905286424105,66.4141575517733
"PC539",0.0806593946231769,66.4948169463965
"PC540",0.0806260787739485,66.5754430251704
"PC541",0.0805818888172005,66.6560249139877
"PC542",0.0805300234489814,66.7365549374366
"PC543",0.0804783776319738,66.8170333150686
"PC544",0.0804464551907337,66.8974797702593
"PC545",0.0804024094447956,66.9778821797041
"PC546",0.0803077900650898,67.0581899697692
"PC547",0.0802750049643065,67.1384649747335
"PC548",0.0802566908734849,67.218721665607
"PC549",0.0802037424523785,67.2989254080594
"PC550",0.0801537700468502,67.3790791781062
"PC551",0.0800852706563656,67.4591644487626
"PC552",0.0800652646513326,67.5392297134139
"PC553",0.0800306338111814,67.6192603472251
"PC554",0.0799940126299091,67.699254359855
"PC555",0.0799698168903372,67.7792241767454
"PC556",0.0798941727939654,67.8591183495393
"PC557",0.0798746544715703,67.9389930040109
"PC558",0.079840125745106,68.018833129756
"PC559",0.079751709555318,68.0985848393113
"PC560",0.0797349023931311,68.1783197417045
"PC561",0.0797065658034812,68.2580263075079
"PC562",0.0796502208975693,68.3376765284055
"PC563",0.0796194300380796,68.4172959584436
"PC564",0.0795967249489642,68.4968926833926
"PC565",0.07955218375425,68.5764448671468
"PC566",0.0795074052294776,68.6559522723763
"PC567",0.0794456830704875,68.7353979554468
"PC568",0.0793688429907091,68.8147667984375
"PC569",0.0793508583156442,68.8941176567531
"PC570",0.0793269786259465,68.9734446353791
"PC571",0.0792753358648312,69.0527199712439
"PC572",0.0792471232976203,69.1319670945415
"PC573",0.0792020447711175,69.2111691393126
"PC574",0.0791782966319304,69.2903474359446
"PC575",0.0791250180651937,69.3694724540098
"PC576",0.0790753130860798,69.4485477670958
"PC577",0.0790063409296228,69.5275541080255
"PC578",0.0789558746014307,69.6065099826269
"PC579",0.0789044385329832,69.6854144211599
"PC580",0.0788614678931437,69.764275889053
"PC581",0.0787969454666079,69.8430728345196
"PC582",0.0787902817704654,69.9218631162901
"PC583",0.0787381133325446,70.0006012296226
"PC584",0.0786872791879524,70.0792885088106
"PC585",0.078643138805745,70.1579316476163
"PC586",0.0786154230203886,70.2365470706367
"PC587",0.0785730120148945,70.3151200826516
"PC588",0.0785072880024261,70.393627370654
"PC589",0.0784972203428918,70.4721245909969
"PC590",0.078443667397757,70.5505682583947
"PC591",0.078432806942982,70.6290010653377
"PC592",0.0783743034039025,70.7073753687416
"PC593",0.0783442024552412,70.7857195711968
"PC594",0.0783213394682662,70.8640409106651
"PC595",0.0782438447795757,70.9422847554447
"PC596",0.0782010436920217,71.0204857991367
"PC597",0.0781597316880537,71.0986455308247
"PC598",0.0780978288181229,71.1767433596429
"PC599",0.0780699120433534,71.2548132716862
"PC600",0.0780459159130828,71.3328591875993
"PC601",0.0780325398940233,71.4108917274933
"PC602",0.0779116327405282,71.4888033602338
"PC603",0.0778877129393108,71.5666910731732
"PC604",0.0778451710034027,71.6445362441766
"PC605",0.0778293286817336,71.7223655728583
"PC606",0.077769319070712,71.800134891929
"PC607",0.0777367414225551,71.8778716333516
"PC608",0.0776910875700718,71.9555627209216
"PC609",0.0776411777704859,72.0332038986921
"PC610",0.0776151150612673,72.1108190137534
"PC611",0.0775760791886519,72.188395092942
"PC612",0.0774934634611372,72.2658885564032
"PC613",0.0774711238412762,72.3433596802444
"PC614",0.0774548874690675,72.4208145677135
"PC615",0.0774205745753026,72.4982351422888
"PC616",0.0773384915433926,72.5755736338322
"PC617",0.0773065954207733,72.652880229253
"PC618",0.0772624490794772,72.7301426783325
"PC619",0.0772330628710784,72.8073757412035
"PC620",0.0771795446475328,72.8845552858511
"PC621",0.0771688452473617,72.9617241310984
"PC622",0.0771334662862754,73.0388575973847
"PC623",0.0771190101624117,73.1159766075471
"PC624",0.0770105474841248,73.1929871550312
"PC625",0.0769824730444401,73.2699696280757
"PC626",0.0769590592122489,73.3469286872879
"PC627",0.0769022212851812,73.4238309085731
"PC628",0.0768694073554486,73.5007003159286
"PC629",0.0768407284218742,73.5775410443504
"PC630",0.0768068367192216,73.6543478810697
"PC631",0.0767327513688639,73.7310806324385
"PC632",0.0767065437884472,73.807787176227
"PC633",0.0766947428939096,73.8844819191209
"PC634",0.0766410410118935,73.9611229601328
"PC635",0.0766323369305109,74.0377552970633
"PC636",0.0765793584299696,74.1143346554933
"PC637",0.0765289673353076,74.1908636228286
"PC638",0.0764690610250144,74.2673326838536
"PC639",0.0764402808574031,74.343772964711
"PC640",0.0764111363125851,74.4201841010236
"PC641",0.0764019560642714,74.4965860570878
"PC642",0.0763447015821645,74.57293075867
"PC643",0.0763286499129055,74.6492594085829
"PC644",0.0762934334571379,74.72555284204
"PC645",0.0762023340828716,74.8017551761229
"PC646",0.0761420905748773,74.8778972666978
"PC647",0.0761034709330227,74.9540007376308
"PC648",0.0760791017494246,75.0300798393802
